ID,actor_name,county,subcounty,service_category,target_class
97.000000000000000,SOS,Kisumu,Kisumu West,livelihood,children
97.000000000000000,SOS,Kisumu,Kisumu West,protection,children
97.000000000000000,SOS,Kisumu,Kisumu Central,advocacy,children
97.000000000000000,SOS,Kisumu,Kisumu Central,livelihood,children
97.000000000000000,SOS,Kisumu,Kisumu Central,protection,children
97.000000000000000,SOS,Kisumu,Seme,advocacy,children
97.000000000000000,SOS,Kisumu,Seme,livelihood,children
97.000000000000000,SOS,Kisumu,Seme,protection,children
97.000000000000000,SOS,Kisumu,Nyando,advocacy,children
97.000000000000000,SOS,Kisumu,Nyando,livelihood,children
97.000000000000000,SOS,Kisumu,Nyando,protection,children
97.000000000000000,SOS,Kisumu,Muhoroni,advocacy,children
97.000000000000000,SOS,Kisumu,Muhoroni,livelihood,children
97.000000000000000,SOS,Kisumu,Muhoroni,protection,children
97.000000000000000,SOS,Kisumu,Nyakach,advocacy,children
97.000000000000000,SOS,Kisumu,Nyakach,livelihood,children
97.000000000000000,SOS,Kisumu,Nyakach,protection,children
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Kisumu East,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Kisumu West,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Kisumu Central,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Seme,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Nyando,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Muhoroni,,
98.000000000000000,NEXT STEP FOUNDATION,Kisumu,Nyakach,,
99.000000000000000,Free Pentecostal Fellowship in Kenya,Tana River,Bura,education,children
99.000000000000000,Free Pentecostal Fellowship in Kenya,Tana River,Galole,education,children
99.000000000000000,Free Pentecostal Fellowship in Kenya,Tana River,Garsen,education,children
100.000000000000000,World Vision,Tana River,Bura,health,children
100.000000000000000,World Vision,Tana River,Bura,advocacy,children
100.000000000000000,World Vision,Tana River,Bura,protection,children
100.000000000000000,World Vision,Tana River,Galole,health,children
100.000000000000000,World Vision,Tana River,Galole,advocacy,children
100.000000000000000,World Vision,Tana River,Galole,protection,children
100.000000000000000,World Vision,Tana River,Garsen,health,children
100.000000000000000,World Vision,Tana River,Garsen,advocacy,children
100.000000000000000,World Vision,Tana River,Garsen,protection,children
101.000000000000000,Islamic Relief-Kenya,Tana River,Bura,,
101.000000000000000,Islamic Relief-Kenya,Tana River,Galole,,
101.000000000000000,Islamic Relief-Kenya,Tana River,Garsen,,
102.000000000000000,Pastoral Girls Initiative,Tana River,Bura,health,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Bura,protection,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Bura,livelihood,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Bura,education,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Galole,health,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Galole,protection,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Galole,livelihood,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Galole,education,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Garsen,health,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Garsen,protection,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Garsen,livelihood,disabled
102.000000000000000,Pastoral Girls Initiative,Tana River,Garsen,education,disabled
103.000000000000000,Dear Diary Initiative Kenya,Tana River,Garsen,advocacy,disabled
103.000000000000000,Dear Diary Initiative Kenya,Tana River,Garsen,advocacy,children
103.000000000000000,Dear Diary Initiative Kenya,Tana River,Garsen,assistive,disabled
103.000000000000000,Dear Diary Initiative Kenya,Tana River,Garsen,health,children
104.000000000000000,Department of Social Development,Tana River,Bura,cash_support,disabled
104.000000000000000,Department of Social Development,Tana River,Bura,capacity,disabled
104.000000000000000,Department of Social Development,Tana River,Galole,cash_support,disabled
104.000000000000000,Department of Social Development,Tana River,Galole,capacity,disabled
104.000000000000000,Department of Social Development,Tana River,Garsen,cash_support,disabled
104.000000000000000,Department of Social Development,Tana River,Garsen,capacity,disabled
105.000000000000000,WEF,Tana River,Bura,livelihood,
105.000000000000000,WEF,Tana River,Bura,capacity,
105.000000000000000,WEF,Tana River,Bura,advocacy,
105.000000000000000,WEF,Tana River,Galole,livelihood,
105.000000000000000,WEF,Tana River,Galole,capacity,
105.000000000000000,WEF,Tana River,Galole,advocacy,
105.000000000000000,WEF,Tana River,Garsen,livelihood,
105.000000000000000,WEF,Tana River,Garsen,capacity,
105.000000000000000,WEF,Tana River,Garsen,advocacy,
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Bura,advocacy,disabled
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Bura,advocacy,children
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Galole,advocacy,disabled
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Galole,advocacy,children
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Garsen,advocacy,disabled
106.000000000000000,State Department for Gender and Affirmative Action,Tana River,Garsen,advocacy,children
107.000000000000000,Department of Gender and Social Services,Tana River,Bura,advocacy,children
107.000000000000000,Department of Gender and Social Services,Tana River,Galole,advocacy,children
107.000000000000000,Department of Gender and Social Services,Tana River,Garsen,advocacy,children
108.000000000000000,Department of Children Services,Tana River,Bura,protection,children
108.000000000000000,Department of Children Services,Tana River,Bura,advocacy,children
108.000000000000000,Department of Children Services,Tana River,Galole,protection,children
108.000000000000000,Department of Children Services,Tana River,Galole,advocacy,children
108.000000000000000,Department of Children Services,Tana River,Garsen,protection,children
108.000000000000000,Department of Children Services,Tana River,Garsen,advocacy,children
109.000000000000000,State Department of Youth Affairs,Tana River,Bura,livelihood,children
109.000000000000000,State Department of Youth Affairs,Tana River,Bura,capacity,children
109.000000000000000,State Department of Youth Affairs,Tana River,Bura,cash_support,children
109.000000000000000,State Department of Youth Affairs,Tana River,Galole,livelihood,children
109.000000000000000,State Department of Youth Affairs,Tana River,Galole,capacity,children
109.000000000000000,State Department of Youth Affairs,Tana River,Galole,cash_support,children
109.000000000000000,State Department of Youth Affairs,Tana River,Garsen,livelihood,children
109.000000000000000,State Department of Youth Affairs,Tana River,Garsen,capacity,children
109.000000000000000,State Department of Youth Affairs,Tana River,Garsen,cash_support,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Bura,advocacy,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Bura,education,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Bura,protection,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Bura,advocacy,disabled
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Galole,advocacy,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Galole,education,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Galole,protection,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Galole,advocacy,disabled
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Garsen,advocacy,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Garsen,education,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Garsen,protection,children
110.000000000000000,Tana River Civil Society Organizations Network,Tana River,Garsen,advocacy,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Bura,livelihood,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Bura,capacity,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Bura,livelihood,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Bura,capacity,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Galole,livelihood,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Galole,capacity,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Galole,livelihood,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Galole,capacity,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Garsen,livelihood,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Garsen,capacity,children
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Garsen,livelihood,disabled
111.000000000000000,Micro and Small Enterprise Authority,Tana River,Garsen,capacity,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir East,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Wajir East,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Wajir East,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Wajir East,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir East,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir East,livelihood,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir South,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Wajir South,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Wajir South,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Wajir South,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir South,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir South,livelihood,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir West,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Wajir West,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Wajir West,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Wajir West,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir West,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir West,livelihood,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir North,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Wajir North,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Wajir North,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Wajir North,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir North,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Wajir North,livelihood,disabled
112.000000000000000,County Government of Wajir,Wajir,Eldas,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Eldas,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Eldas,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Eldas,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Eldas,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Eldas,livelihood,disabled
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,cash_support,children
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,assistive,children
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,livelihood,children
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,cash_support,disabled
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,assistive,disabled
112.000000000000000,County Government of Wajir,Wajir,Tarbaj,livelihood,disabled
113.000000000000000,World Food Program,Wajir,Wajir North,advocacy,disabled
113.000000000000000,World Food Program,Wajir,Wajir East,advocacy,disabled
113.000000000000000,World Food Program,Wajir,Tarbaj,advocacy,disabled
113.000000000000000,World Food Program,Wajir,Wajir West,advocacy,disabled
113.000000000000000,World Food Program,Wajir,Eldas,advocacy,disabled
113.000000000000000,World Food Program,Wajir,Wajir South,advocacy,disabled
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,health,disabled
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,advocacy,disabled
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,assistive,disabled
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,health,children
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,advocacy,children
114.000000000000000,Wajir Catholic Mission Rehabilitation Center,Wajir,Wajir East,assistive,children
115.000000000000000,World Vision Kenya,Baringo,Tiaty,protection,children
115.000000000000000,World Vision Kenya,Baringo,Tiaty,livelihood,children
115.000000000000000,World Vision Kenya,Baringo,Tiaty,education,children
115.000000000000000,World Vision Kenya,Baringo,Baringo North,protection,children
115.000000000000000,World Vision Kenya,Baringo,Baringo North,livelihood,children
115.000000000000000,World Vision Kenya,Baringo,Baringo North,education,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,protection,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,health,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,cash_support,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,protection,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,health,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,cash_support,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,protection,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,health,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo North,cash_support,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,protection,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,health,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,cash_support,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,protection,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,health,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,cash_support,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,protection,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,health,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo South,cash_support,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,protection,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,health,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,cash_support,children
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,protection,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,health,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,cash_support,elderly
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,protection,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,health,disabled
116.000000000000000,Kenya Red Cross Society,Baringo,Baringo Central,cash_support,disabled
